,Event ID,Database,State,AllComments,year_storm,flash_flood_present,wind_speed
1172,81384,Wind,NT,"52kt gust at East Arm Port, 51kt gust at Fort Hill Wharf, estimated 55 kt gusts in Darwin city, 46kt gust at Charles Point, 43kt gust at Noonamah. Street signs bent, outdoor furniture blown away and apartment verandah fans bent by strong winds in Darwin city; aerial blown off Fort Hill Wharf gate house, a tug broke its moorings and a boarding gantry was lost.",2007,FALSE,52kt
1173,81385,Wind,NT,"On radar, the squall-line clearly showed severe characteristics, with a rear-inflow jet >50kts persisting for some 30-60 minutes. Max gust recorded was 38kts at Darwin Airport.",2007,FALSE,50kts
1174,81387,Wind,NT,"Significant tornado damage to eucalyptus forest and caravans at Mary River Ranger Station, Kakadu National Park. Ranger reported damage path 300m by 2-3km, heard noise of tornado for around 10 minutes. Trees felled and debris left in spiral pattern, two caravans full of heavy equipment totally destroyed, washing machine blown 60m from outbuilding into tree. Wind estimate from Enhanced Fujita Scale based on debranched and debarked hardwood trees: 230-270km/h (EF3).",2007,FALSE,270km/h
1175,81387,Tornado,NT,"Significant tornado damage to eucalyptus forest and caravans at Mary River Ranger Station, Kakadu National Park. Ranger reported damage path 300m by 2-3km, heard noise of tornado for around 10 minutes. Trees felled and debris left in spiral pattern, two caravans full of heavy equipment totally destroyed, washing machine blown 60m from outbuilding into tree. Wind estimate from Enhanced Fujita Scale based on debranched and debarked hardwood trees: 230-270km/h (EF3).",2007,FALSE,270km/h
1176,81389,Wind,NT,"At around 2am, a severe small-scale squall line moved throught the entire warning area from south to north, missing Darwin Airport by around 3nm. The squall line was moving at 30 knots, sometimes 35 knots during periods where bow-echoes formed, and had a persistent rear-inflow jet of 50-60knots, observed as low as 500m near Darwin.",2007,FALSE,30 knot
1177,81392,Wind,NT,"A storm spotter report measured a 46kt gust on a handheld Kestrel, and reported branches cnapped off trees.",2007,FALSE,46kt
1178,81393,Wind,NT,"A storm spotter report measured a 44kt gust on a handheld Kestrel, and reported branches snapped off trees.",2007,FALSE,44kt
1179,81394,Wind,NT,Report of Golf Ball sized hail (falling almost horizontally) at Kings Creek campground. Wind gusts estimated at 70-80 knots by helicopter pilot. 53mm of rain. Trees stripped of foliage. Tents damaged. A helicopter was blown over while on the pad. Windows broken. Steel walled dongas with half-inch dents in the metal from the hail.,2007,FALSE,80 knot
1180,81394,Hail,NT,Report of Golf Ball sized hail (falling almost horizontally) at Kings Creek campground. Wind gusts estimated at 70-80 knots by helicopter pilot. 53mm of rain. Trees stripped of foliage. Tents damaged. A helicopter was blown over while on the pad. Windows broken. Steel walled dongas with half-inch dents in the metal from the hail.,2007,FALSE,80 knot
1181,81405,Wind,NT,"with most limbs aligned W to E (suggesting a microburst).""     Delamere recorded four 49 kt gusts around 10Z. The observer at Timber Creek reported a violent storm"" with hail (estimated to be pea-sized) around midnight. Large limbs were torn off trees in a strip approx. 1 x 2.5 km long",2008,FALSE,49 kt
1182,81406,Wind,NT,Two 60 kt gusts measured at McArthur River Mine at 0857 and 0900Z.,2008,FALSE,60 kt
1183,81411,Wind,NT,"Estimated gusts to 60kt at Curtin Springs around 6pm, large trees uprooted, very thick duststorm (couldn't see end of vehicle) before horizontal rain. 10mm rain, but dam filled several km from station.",2009,FALSE,60kt
1184,81411,Wind,NT,"Dry microburst 'inverted V' sounding at Giles, with moderate CAPE. Possible damaging wind gusts forecast south of Elliott. No warnings. 63kt (117km/h) gust at Yulara at 0848Z, with light shower (5mm) and duststorm (vis to 900m).",2009,FALSE,63kt
1185,81415,Wind,NT,Slow moving line of thunderstorms along NW/SE wind change line. Another storm with gust to 41 kts at 07:14 UTC.,2009,FALSE,41 kts
1186,81434,Wind,NT,"58 kt gust (108 km/h) reported from East Arm Port (unofficial Davis AWS) around 4.30pm in 'northeaster' thunderstorm that moved WSW from Koolpinya, over Berrimah, Darwin City, Darwin Harbour and Cox Peninsula. Winds estimated like a category 1 cyclone at Winnellie around 4pm. Power failures at Southport and Bynoe Harbour due to lightning strikes. Doppler velocities of around 28m/s (52 kt) measured at around 130m elevation over Darwin Harbour at 4.30 pm, and a microburst signature was evident in the Berrimah area at 4.20 pm, moving over Dinah beach and the Wharf area around 4.30 pm.",2009,FALSE,58 kt
1187,81441,Wind,NT,A storm spotter reported sustained 50kt wind gusts at Annaburroo (outside warning area) at 4:30pm.,2010,FALSE,50kt
1188,81441,Wind,NT,A storm spotter reported a 90 km/h easterly wind gust at Dundee Downs at about 6pm. Reflectivity shows the squall line bowing as it passes over an area near Lake Bennett and this coincides with a few persistent pixels of aliased doppler,2010,FALSE,90 km/h
1189,81443,Wind,NT,"A storm spotter reported at 12:25am strong winds, violent rains, winds estimated at 100 km/h and 35mm rain in 5 min.",2010,FALSE,100 km/h
1190,81443,Wind,NT,"A spotter (David Flint - 27 Lambell Tce, 89818835) reported at 12:30am palm trees snapped and wind gusts estimated at over 120 km/h in Larrakeyah (near round-about to Cullen Bay).",2010,FALSE,120 km/h
1191,81445,Wind,NT,50 knot gust at Victoria River Downs at 5:30pm.%D,2010,FALSE,50 knot
1192,81446,Wind,WA,51 knot gust at Giles at 0620Z.%D,2010,FALSE,51 knot
1193,81450,Wind,NT,Dines anemometer reported a wind gust of 68 knots (126 km/h) at 1:05 pm. However no damage in the surrounding area verifies this strength of wind gust.%D,2010,FALSE,68 knot
1194,81452,Wind,NT,"Thunderstorms developed to the W and SW of Alice (NE of Yulara) at 0430Z, then moved ENE towards Alice, maintaining intensity until about 1330Z (between Alice and Jervois). Radar imagery shows a multicelled line near Palm Valley move towards Alice at about 25 kt. Anomalous left movement was first seen in the northern most cell near Hamilton Downs, which then weakened. The northern most part again intensified as it approached Alice Springs, with a bowing segment and anonymously left moving cell passing directly over the northern suburbs of Alice Springs. Reflectivity. 21.0 mm at Anzac Oval was the highest rainfall total (0.6 mm at the airport).",2010,FALSE,25 kt
1195,81470,Wind,NT,The strongest gust reported from Darwin Airport was 27 knots at 3:20 pm (0550UTC) while the Daly Waters AWS recorded 53 knots at 10:35 pm (1305UTC).,2010,FALSE,27 knot
1196,81481,Wind,NT,Note also 60 kt gust at Northern Endeavour at 1336UTC. Severe storm cells about 30km south of Berry Springs spawned a tornado during early morning hours.,2011,FALSE,60 kt
1197,81482,Wind,NT,"Local reports of wind gusts around 40-45 knots (estimated), fallen trees and damage to powerlines along the Arnhem Highway.1827 lightning strikes observed within 80km of Darwin Airport between 3:30pm and 5:30pm (06-08UTC).",2011,FALSE,45 knot
1198,81483,Wind,NT,At Giles (Western Australia) Bureau AWS also reported a 49 knot wind gust from thunderstorm.,2011,FALSE,49 knot
1199,81494,Wind,NT,0545 a storm spotter at Bakewell (Palmerston) called in estimated 70-80 km/h wind gusts. At this stage a small area of 23-24 m/s Doppler winds existed within the main SQL. 36 kt at Darwin Airport at 0612Z,2011,FALSE,80 km/h
1200,81498,Wind,NT,Squall line that moved through rural area with doppler winds of 26m/s observed near Middle Point at 17Z but did not verify at Darwin airport (36kt gust).,2011,FALSE,36kt
1201,81502,Wind,NT,51 kt gust at 3:41pm due to a dry microburst.,2011,FALSE,51 kt
1202,81506,Wind,NT,Radar showed aliased winds of up to 31m/s between Pt Stuart and Cape Hotham. 37kt was reported at Pt Stuart. 36kt was reported at Darwin Airport.,2011,FALSE,37kt
1203,81511,Wind,NT,"53kt gust reported in 4 consecutive SPECIs between 0712Z and 0716Z, direction varying from S, E and N.",2011,FALSE,53kt
1204,81512,Wind,NT,52kt gust recorded at 0703Z (4:33 pm) at the airport.,2012,FALSE,52kt
1205,81513,Wind,NT,Afternoon thunderstorms in the southern VRD produced a 58kt gust from a dry microburst at Rabbit Flat at 4:18pm.,2011,FALSE,58kt
1206,81516,Wind,NT,"Doppler showed the Rear Inflow Jet strengthen from around 1450Z just east of Old Marakai, then reach peak intensity at 1510Z just south of Middle Point when a large area of alised winds (max=31.2m/s, 60kt) developed (max wind at Middle Pt=28kt at 1502Z). The SQL then progressed over Humpty Doo and Noonamah at about 1530Z (max wind at Noonamah=28kt at 1530Z, 29kt at 1600Z). Doppler winds gradually weakened from then on although max wind at Darwin A/P=35kt at 1600Z. Difficult to know with certainty whether RIJ winds mixed to surface given the time of night and available obs.",2012,FALSE,60kt
1207,81518,Wind,NT,The line began bowing at 0850Z (6:20pm) east of Lake Bennett. Aliasing and a strongthening of the RIJ also began from 0850Z. A strong bow and aliasing in the line developed at 0930Z (7:00pm) near Acacia Hills which went on to Noonamah ( 40kt at 0954Z) and Humpty Doo at 0950Z (7:20pm) (Middle Pt reported 38kt at 0953Z) and Darwin (39kt at 1038Z) about 1040Z (8:10pm). The strongest gust was 41kt at Point Stuart at 0928Z.,2012,FALSE,40kt
1208,81526,Wind,NT,YPDN reported a max gust of 46kt with aliasing observed on the velocity radar image at 14/2245UTC. Numerous radar images display aliasing between 14/2010Z and 14/2230Z.,2012,FALSE,46kt
1209,81527,Wind,NT,YPDN reported a max gust of 46kt with aliasing observed on the velocity radar imager at 14/2245UTC and 15/0844UTC. YPGV also reported a max gust of 41kt from a squall line at 15/0832UTC Gove Radar. Centre and McCluer Islands had gusts up to 42kts on the 16th.,2012,FALSE,46kt
1210,81528,Wind,NT,"80km/h estimated wind gust by storm spotter. Storm spotter report also of trees fallen on side of Litchfield Rd, Cox Peninsula with branches fallen and car nearly blown off road.",2012,FALSE,80km/h
1211,81532,Wind,NT,Pulse storm produced the 50kt gust. Too small to be resolved by satellite and too far from radar.,2012,FALSE,50kt
